,Community,Mode,Time Range,Cost,MI
4767,Red Hook,walk,40,0.0,5672.0
4768,Red Hook,walk,50,0.0,5672.0
4769,Red Hook,walk,60,0.0,5672.0
4770,Red Hook,transit,10,2.9,36611.772746018585
4771,Red Hook,transit,20,2.9,36611.772746018585
4772,Red Hook,transit,30,2.9,36611.772746018585
4773,Red Hook,transit,40,2.9,36611.772746018585
4774,Red Hook,transit,50,2.9,36611.772746018585
4775,Red Hook,transit,60,2.9,36611.772746018585
4776,Rego Park,drive,10,2.046875,107398.9680528293
4777,Rego Park,drive,20,4.09375,66769.73411912318
4778,Rego Park,drive,30,6.140625,41510.61667692585
4779,Rego Park,drive,40,8.1875,25807.071416885592
4780,Rego Park,drive,50,10.234375000000002,16044.207203658325
4781,Rego Park,drive,60,12.28125,9974.653095488158
4782,Rego Park,bicycle,10,0.5616438356164384,76102.5556328827
4783,Rego Park,bicycle,20,0.5616438356164384,76102.5556328827
4784,Rego Park,bicycle,30,0.5616438356164384,76102.5556328827
4785,Rego Park,bicycle,40,0.5616438356164384,76102.5556328827
4786,Rego Park,bicycle,50,0.8116438356164384,71810.43901647924
4787,Rego Park,bicycle,60,1.3116438356164384,63938.76786902787
4788,Rego Park,walk,10,0.0,6153.999999999999
4789,Rego Park,walk,20,0.0,6153.999999999999
4790,Rego Park,walk,30,0.0,6153.999999999999
4791,Rego Park,walk,40,0.0,6153.999999999999
4792,Rego Park,walk,50,0.0,6153.999999999999
4793,Rego Park,walk,60,0.0,6153.999999999999
4794,Rego Park,transit,10,2.9,31086.25002122486
4795,Rego Park,transit,20,2.9,31086.25002122486
4796,Rego Park,transit,30,2.9,31086.25002122486
4797,Rego Park,transit,40,2.9,31086.25002122486
4798,Rego Park,transit,50,2.9,31086.25002122486
4799,Rego Park,transit,60,2.9,31086.25002122486
4800,Richmond Hill,drive,10,2.046875,101545.94261612488
4801,Richmond Hill,drive,20,4.09375,60894.54904064328
4802,Richmond Hill,drive,30,6.140625,36516.93024192262
4803,Richmond Hill,drive,40,8.1875,21898.285073158586
4804,Richmond Hill,drive,50,10.234375000000002,13131.851061094903
4805,Richmond Hill,drive,60,12.28125,7874.840961959681
4806,Richmond Hill,bicycle,10,0.5616438356164384,55782.20507951326
4807,Richmond Hill,bicycle,20,0.5616438356164384,55782.20507951326
4808,Richmond Hill,bicycle,30,0.5616438356164384,55782.20507951326
4809,Richmond Hill,bicycle,40,0.5616438356164384,55782.20507951326
4810,Richmond Hill,bicycle,50,0.8116438356164384,52404.77920133078
4811,Richmond Hill,bicycle,60,1.3116438356164384,46251.021658066
4812,Richmond Hill,walk,10,0.0,6212.0
4813,Richmond Hill,walk,20,0.0,6212.0
4814,Richmond Hill,walk,30,0.0,6212.0
4815,Richmond Hill,walk,40,0.0,6212.0
4816,Richmond Hill,walk,50,0.0,6212.0
4817,Richmond Hill,walk,60,0.0,6212.0
4818,Richmond Hill,transit,10,2.9,16311.44509604932
4819,Richmond Hill,transit,20,2.9,16311.44509604932
4820,Richmond Hill,transit,30,2.9,16311.44509604932
4821,Richmond Hill,transit,40,2.9,16311.44509604932
4822,Richmond Hill,transit,50,2.9,16311.44509604932
4823,Richmond Hill,transit,60,2.9,16311.44509604932
4824,Richmondtown,drive,10,2.046875,51013.44544195874
4825,Richmondtown,drive,20,4.09375,26706.878100405378
4826,Richmondtown,drive,30,6.140625,13981.75190267105
4827,Richmondtown,drive,40,8.1875,7319.81422661596
4828,Richmondtown,drive,50,10.234375000000002,3832.114937036868
4829,Richmondtown,drive,60,12.28125,2006.2127857376238
4830,Richmondtown,bicycle,10,0.5616438356164384,9669.100037824213
4831,Richmondtown,bicycle,20,0.5616438356164384,9669.100037824213
4832,Richmondtown,bicycle,30,0.5616438356164384,9669.100037824213
4833,Richmondtown,bicycle,40,0.5616438356164384,9669.100037824213
4834,Richmondtown,bicycle,50,0.8116438356164384,8934.246432579002
4835,Richmondtown,bicycle,60,1.3116438356164384,7627.841763070849
4836,Richmondtown,walk,10,0.0,1120.0
4837,Richmondtown,walk,20,0.0,1120.0
4838,Richmondtown,walk,30,0.0,1120.0
4839,Richmondtown,walk,40,0.0,1120.0
4840,Richmondtown,walk,50,0.0,1120.0
4841,Richmondtown,walk,60,0.0,1120.0
4842,Richmondtown,transit,10,2.9,1611.0120290394098
4843,Richmondtown,transit,20,2.9,1611.0120290394098
4844,Richmondtown,transit,30,2.9,1611.0120290394098
4845,Richmondtown,transit,40,2.9,1611.0120290394098
4846,Richmondtown,transit,50,2.9,1611.0120290394098
4847,Richmondtown,transit,60,2.9,1611.0120290394098
4848,Ridgewood,drive,10,2.046875,103473.52755214821
4849,Ridgewood,drive,20,4.09375,62808.098318072465
4850,Ridgewood,drive,30,6.140625,38124.313606149575
4851,Ridgewood,drive,40,8.1875,23141.33570132023
4852,Ridgewood,drive,50,10.234375000000002,14046.716317925182
4853,Ridgewood,drive,60,12.28125,8526.311612384976
4854,Ridgewood,bicycle,10,0.5616438356164384,102691.76584942175
4855,Ridgewood,bicycle,20,0.5616438356164384,102691.76584942175
4856,Ridgewood,bicycle,30,0.5616438356164384,102691.76584942175
4857,Ridgewood,bicycle,40,0.5616438356164384,102691.76584942175
4858,Ridgewood,bicycle,50,0.8116438356164384,96617.22733137886
4859,Ridgewood,bicycle,60,1.3116438356164384,85524.87867519722
4860,Ridgewood,walk,10,0.0,8582.0
4861,Ridgewood,walk,20,0.0,8582.0
4862,Ridgewood,walk,30,0.0,8582.0
4863,Ridgewood,walk,40,0.0,8582.0
4864,Ridgewood,walk,50,0.0,8582.0
4865,Ridgewood,walk,60,0.0,8582.0
4866,Ridgewood,transit,10,2.9,41877.73490724555
4867,Ridgewood,transit,20,2.9,41877.73490724555
4868,Ridgewood,transit,30,2.9,41877.73490724555
4869,Ridgewood,transit,40,2.9,41877.73490724555
4870,Ridgewood,transit,50,2.9,41877.73490724555
4871,Ridgewood,transit,60,2.9,41877.73490724555
4872,Rikers Island,drive,10,2.046875,
4873,Rikers Island,drive,20,4.09375,
4874,Rikers Island,drive,30,6.140625,
4875,Rikers Island,drive,40,8.1875,
4876,Rikers Island,drive,50,10.234375000000002,
4877,Rikers Island,drive,60,12.28125,
4878,Rikers Island,bicycle,10,0.5616438356164384,
4879,Rikers Island,bicycle,20,0.5616438356164384,
4880,Rikers Island,bicycle,30,0.5616438356164384,
4881,Rikers Island,bicycle,40,0.5616438356164384,
4882,Rikers Island,bicycle,50,0.8116438356164384,
4883,Rikers Island,bicycle,60,1.3116438356164384,
4884,Rikers Island,walk,10,0.0,
4885,Rikers Island,walk,20,0.0,
4886,Rikers Island,walk,30,0.0,
4887,Rikers Island,walk,40,0.0,
4888,Rikers Island,walk,50,0.0,
4889,Rikers Island,walk,60,0.0,
4890,Rikers Island,transit,10,2.9,
4891,Rikers Island,transit,20,2.9,
4892,Rikers Island,transit,30,2.9,
4893,Rikers Island,transit,40,2.9,
4894,Rikers Island,transit,50,2.9,
4895,Rikers Island,transit,60,2.9,
4896,Riverdale,drive,10,2.046875,67164.295986886
4897,Riverdale,drive,20,4.09375,30437.241278568166
4898,Riverdale,drive,30,6.140625,13793.424661678297
4899,Riverdale,drive,40,8.1875,6250.847839858671
4900,Riverdale,drive,50,10.234375000000002,2832.7336883653684
4901,Riverdale,drive,60,12.28125,1283.7266807284022
4902,Riverdale,bicycle,10,0.5616438356164384,32210.928191382183
4903,Riverdale,bicycle,20,0.5616438356164384,32210.928191382183
4904,Riverdale,bicycle,30,0.5616438356164384,32210.928191382183
4905,Riverdale,bicycle,40,0.5616438356164384,32210.928191382183
4906,Riverdale,bicycle,50,0.8116438356164384,29242.908218792196
4907,Riverdale,bicycle,60,1.3116438356164384,24102.117773921167
4908,Riverdale,walk,10,0.0,1908.9999999999998
4909,Riverdale,walk,20,0.0,1908.9999999999998
4910,Riverdale,walk,30,0.0,1908.9999999999998
4911,Riverdale,walk,40,0.0,1908.9999999999998
4912,Riverdale,walk,50,0.0,1908.9999999999998
4913,Riverdale,walk,60,0.0,1908.9999999999998
4914,Riverdale,transit,10,2.9,3974.8904266147565
4915,Riverdale,transit,20,2.9,3974.8904266147565
4916,Riverdale,transit,30,2.9,3974.8904266147565
4917,Riverdale,transit,40,2.9,3974.8904266147565
4918,Riverdale,transit,50,2.9,3974.8904266147565
4919,Riverdale,transit,60,2.9,3974.8904266147565
4920,Rockaway Beach,drive,10,2.046875,77999.4516645909
4921,Rockaway Beach,drive,20,4.09375,61341.53174475811
4922,Rockaway Beach,drive,30,6.140625,48241.153450330494
4923,Rockaway Beach,drive,40,8.1875,37938.55190805867
4924,Rockaway Beach,drive,50,10.234375000000002,29836.22110865181
4925,Rockaway Beach,drive,60,12.28125,23464.261161092694
4926,Rockaway Beach,bicycle,10,0.5616438356164384,8966.97026548684
4927,Rockaway Beach,bicycle,20,0.5616438356164384,8966.97026548684
4928,Rockaway Beach,bicycle,30,0.5616438356164384,8966.97026548684
4929,Rockaway Beach,bicycle,40,0.5616438356164384,8966.97026548684
4930,Rockaway Beach,bicycle,50,0.8116438356164384,8707.67652567762
4931,Rockaway Beach,bicycle,60,1.3116438356164384,8211.365865534719
4932,Rockaway Beach,walk,10,0.0,1272.0
4933,Rockaway Beach,walk,20,0.0,1272.0
4934,Rockaway Beach,walk,30,0.0,1272.0
4935,Rockaway Beach,walk,40,0.0,1272.0
4936,Rockaway Beach,walk,50,0.0,1272.0
4937,Rockaway Beach,walk,60,0.0,1272.0
4938,Rockaway Beach,transit,10,2.9,5768.145984221622
4939,Rockaway Beach,transit,20,2.9,5768.145984221622
4940,Rockaway Beach,transit,30,2.9,5768.145984221622
4941,Rockaway Beach,transit,40,2.9,5768.145984221622
4942,Rockaway Beach,transit,50,2.9,5768.145984221622
4943,Rockaway Beach,transit,60,2.9,5768.145984221622
4944,Rockaway Park,drive,10,2.046875,61497.12867213052
4945,Rockaway Park,drive,20,4.09375,36765.63296472638
4946,Rockaway Park,drive,30,6.140625,21980.079338395975
4947,Rockaway Park,drive,40,8.1875,13140.638383288531
4948,Rockaway Park,drive,50,10.234375000000002,7856.039755903678
4949,Rockaway Park,drive,60,12.28125,4696.679023206938
4950,Rockaway Park,bicycle,10,0.5616438356164384,6519.613211185485
4951,Rockaway Park,bicycle,20,0.5616438356164384,6519.613211185485
4952,Rockaway Park,bicycle,30,0.5616438356164384,6519.613211185485
4953,Rockaway Park,bicycle,40,0.5616438356164384,6519.613211185485
4954,Rockaway Park,bicycle,50,0.8116438356164384,6122.584287406657
4955,Rockaway Park,bicycle,60,1.3116438356164384,5399.588398965018
4956,Rockaway Park,walk,10,0.0,1196.0
4957,Rockaway Park,walk,20,0.0,1196.0
4958,Rockaway Park,walk,30,0.0,1196.0
4959,Rockaway Park,walk,40,0.0,1196.0
4960,Rockaway Park,walk,50,0.0,1196.0
4961,Rockaway Park,walk,60,0.0,1196.0
4962,Rockaway Park,transit,10,2.9,2557.572334458347
4963,Rockaway Park,transit,20,2.9,2557.572334458347
4964,Rockaway Park,transit,30,2.9,2557.572334458347
4965,Rockaway Park,transit,40,2.9,2557.572334458347
4966,Rockaway Park,transit,50,2.9,2557.572334458347
4967,Rockaway Park,transit,60,2.9,2557.572334458347
4968,Rosebank,drive,10,2.046875,73561.04344192144
4969,Rosebank,drive,20,4.09375,38266.767879216546
4970,Rosebank,drive,30,6.140625,19906.535516696174
4971,Rosebank,drive,40,8.1875,10355.464499334123
4972,Rosebank,drive,50,10.234375000000002,5386.956706104266
4973,Rosebank,drive,60,12.28125,2802.3178057640744
4974,Rosebank,bicycle,10,0.5616438356164384,9448.282180596132
4975,Rosebank,bicycle,20,0.5616438356164384,9448.282180596132
4976,Rosebank,bicycle,30,0.5616438356164384,9448.282180596132
4977,Rosebank,bicycle,40,0.5616438356164384,9448.282180596132
4978,Rosebank,bicycle,50,0.8116438356164384,8723.42581798989
4979,Rosebank,bicycle,60,1.3116438356164384,7436.276098231494
4980,Rosebank,walk,10,0.0,1785.9999999999998
4981,Rosebank,walk,20,0.0,1785.9999999999998
4982,Rosebank,walk,30,0.0,1785.9999999999998
4983,Rosebank,walk,40,0.0,1785.9999999999998
4984,Rosebank,walk,50,0.0,1785.9999999999998
4985,Rosebank,walk,60,0.0,1785.9999999999998
4986,Rosebank,transit,10,2.9,1590.209283397859
4987,Rosebank,transit,20,2.9,1590.209283397859
4988,Rosebank,transit,30,2.9,1590.209283397859
4989,Rosebank,transit,40,2.9,1590.209283397859
4990,Rosebank,transit,50,2.9,1590.209283397859
4991,Rosebank,transit,60,2.9,1590.209283397859
4992,Rosedale,drive,10,2.046875,75463.6172187068
4993,Rosedale,drive,20,4.09375,40981.86159653637
4994,Rosedale,drive,30,6.140625,22255.92996755165
4995,Rosedale,drive,40,8.1875,12086.479223345636
4996,Rosedale,drive,50,10.234375000000002,6563.777843898209
4997,Rosedale,drive,60,12.28125,3564.5764815308476
4998,Rosedale,bicycle,10,0.5616438356164384,23765.813938582494
4999,Rosedale,bicycle,20,0.5616438356164384,23765.813938582494
5000,Rosedale,bicycle,30,0.5616438356164384,23765.813938582494
5001,Rosedale,bicycle,40,0.5616438356164384,23765.813938582494
5002,Rosedale,bicycle,50,0.8116438356164384,22058.118030056386
5003,Rosedale,bicycle,60,1.3116438356164384,19002.029293856296
5004,Rosedale,walk,10,0.0,1608.9999999999998
5005,Rosedale,walk,20,0.0,1608.9999999999998
5006,Rosedale,walk,30,0.0,1608.9999999999998
5007,Rosedale,walk,40,0.0,1608.9999999999998
5008,Rosedale,walk,50,0.0,1608.9999999999998
5009,Rosedale,walk,60,0.0,1608.9999999999998
5010,Rosedale,transit,10,2.9,3901.5318142032897
5011,Rosedale,transit,20,2.9,3901.5318142032897
5012,Rosedale,transit,30,2.9,3901.5318142032897
5013,Rosedale,transit,40,2.9,3901.5318142032897
5014,Rosedale,transit,50,2.9,3901.5318142032897
5015,Rosedale,transit,60,2.9,3901.5318142032897
5016,Rossville,drive,10,2.046875,29093.93673812807
5017,Rossville,drive,20,4.09375,14641.294430702406
5018,Rossville,drive,30,6.140625,7368.1160626703795
5019,Rossville,drive,40,8.1875,3707.9463547388523
5020,Rossville,drive,50,10.234375000000002,1865.9947879048777
5021,Rossville,drive,60,12.28125,939.047174735462
5022,Rossville,bicycle,10,0.5616438356164384,4357.512338996056
5023,Rossville,bicycle,20,0.5616438356164384,4357.512338996056
5024,Rossville,bicycle,30,0.5616438356164384,4357.512338996056
5025,Rossville,bicycle,40,0.5616438356164384,4357.512338996056
5026,Rossville,bicycle,50,0.8116438356164384,4006.95477188432
5027,Rossville,bicycle,60,1.3116438356164384,3388.176844660639
5028,Rossville,walk,10,0.0,30.0
5029,Rossville,walk,20,0.0,30.0
5030,Rossville,walk,30,0.0,30.0
5031,Rossville,walk,40,0.0,30.0
5032,Rossville,walk,50,0.0,30.0
5033,Rossville,walk,60,0.0,30.0
5034,Rossville,transit,10,2.9,2.2679355183133802
5035,Rossville,transit,20,2.9,2.2679355183133802
5036,Rossville,transit,30,2.9,2.2679355183133802
5037,Rossville,transit,40,2.9,2.2679355183133802
5038,Rossville,transit,50,2.9,2.2679355183133802
5039,Rossville,transit,60,2.9,2.2679355183133802
5040,Schuylerville,drive,10,2.046875,108508.8645880789
5041,Schuylerville,drive,20,4.09375,72956.59904944693
5042,Schuylerville,drive,30,6.140625,49052.815777472664
5043,Schuylerville,drive,40,8.1875,32980.96083217727
5044,Schuylerville,drive,50,10.234375000000002,22174.950819299418
5045,Schuylerville,drive,60,12.28125,14909.463867365637
5046,Schuylerville,bicycle,10,0.5616438356164384,35209.20296220601
5047,Schuylerville,bicycle,20,0.5616438356164384,35209.20296220601
5048,Schuylerville,bicycle,30,0.5616438356164384,35209.20296220601
5049,Schuylerville,bicycle,40,0.5616438356164384,35209.20296220601
5050,Schuylerville,bicycle,50,0.8116438356164384,33542.82430855288
5051,Schuylerville,bicycle,60,1.3116438356164384,30442.933176169325
5052,Schuylerville,walk,10,0.0,3861.0
5053,Schuylerville,walk,20,0.0,3861.0
5054,Schuylerville,walk,30,0.0,3861.0
5055,Schuylerville,walk,40,0.0,3861.0
5056,Schuylerville,walk,50,0.0,3861.0
5057,Schuylerville,walk,60,0.0,3861.0
5058,Schuylerville,transit,10,2.9,10870.609822955643
5059,Schuylerville,transit,20,2.9,10870.609822955643
5060,Schuylerville,transit,30,2.9,10870.609822955643
5061,Schuylerville,transit,40,2.9,10870.609822955643
5062,Schuylerville,transit,50,2.9,10870.609822955643
5063,Schuylerville,transit,60,2.9,10870.609822955643
5064,Sea Gate,drive,10,2.046875,66500.39259844802
5065,Sea Gate,drive,20,4.09375,36338.032487922836
5066,Sea Gate,drive,30,6.140625,19856.312925348837
5067,Sea Gate,drive,40,8.1875,10850.151645398364
5068,Sea Gate,drive,50,10.234375000000002,5928.884741630479
5069,Sea Gate,drive,60,12.28125,3239.740367541025
5070,Sea Gate,bicycle,10,0.5616438356164384,23753.610576227085
5071,Sea Gate,bicycle,20,0.5616438356164384,23753.610576227085
5072,Sea Gate,bicycle,30,0.5616438356164384,23753.610576227085
5073,Sea Gate,bicycle,40,0.5616438356164384,23753.610576227085
5074,Sea Gate,bicycle,50,0.8116438356164384,22063.43395509814
5075,Sea Gate,bicycle,60,1.3116438356164384,19035.31449713028
5076,Sea Gate,walk,10,0.0,1164.0
5077,Sea Gate,walk,20,0.0,1164.0
5078,Sea Gate,walk,30,0.0,1164.0
5079,Sea Gate,walk,40,0.0,1164.0
5080,Sea Gate,walk,50,0.0,1164.0
5081,Sea Gate,walk,60,0.0,1164.0
5082,Sea Gate,transit,10,2.9,318.99527055956503
5083,Sea Gate,transit,20,2.9,318.99527055956503
5084,Sea Gate,transit,30,2.9,318.99527055956503
5085,Sea Gate,transit,40,2.9,318.99527055956503
5086,Sea Gate,transit,50,2.9,318.99527055956503
5087,Sea Gate,transit,60,2.9,318.99527055956503
5088,Sheepshead Bay,drive,10,2.046875,89322.92649625971
5089,Sheepshead Bay,drive,20,4.09375,57601.29082876977
5090,Sheepshead Bay,drive,30,6.140625,37145.09628476458
5091,Sheepshead Bay,drive,40,8.1875,23953.59822935239
5092,Sheepshead Bay,drive,50,10.234375000000002,15446.85370403988
5093,Sheepshead Bay,drive,60,12.28125,9961.14600693382
5094,Sheepshead Bay,bicycle,10,0.5616438356164384,47405.67009131932
5095,Sheepshead Bay,bicycle,20,0.5616438356164384,47405.67009131932
5096,Sheepshead Bay,bicycle,30,0.5616438356164384,47405.67009131932
5097,Sheepshead Bay,bicycle,40,0.5616438356164384,47405.67009131932
5098,Sheepshead Bay,bicycle,50,0.8116438356164384,44932.37360052177
5099,Sheepshead Bay,bicycle,60,1.3116438356164384,40366.16621535343
5100,Sheepshead Bay,walk,10,0.0,6881.0
5101,Sheepshead Bay,walk,20,0.0,6881.0
5102,Sheepshead Bay,walk,30,0.0,6881.0
5103,Sheepshead Bay,walk,40,0.0,6881.0
5104,Sheepshead Bay,walk,50,0.0,6881.0
5105,Sheepshead Bay,walk,60,0.0,6881.0
5106,Sheepshead Bay,transit,10,2.9,23976.25863364156
5107,Sheepshead Bay,transit,20,2.9,23976.25863364156
5108,Sheepshead Bay,transit,30,2.9,23976.25863364156
5109,Sheepshead Bay,transit,40,2.9,23976.25863364156
5110,Sheepshead Bay,transit,50,2.9,23976.25863364156
5111,Sheepshead Bay,transit,60,2.9,23976.25863364156
5112,Shore Acres,drive,10,2.046875,83044.38807774642
5113,Shore Acres,drive,20,4.09375,46646.5804347
5114,Shore Acres,drive,30,6.140625,26201.691849590723
5115,Shore Acres,drive,40,8.1875,14717.663103771818
5116,Shore Acres,drive,50,10.234375000000002,8267.00842371405
5117,Shore Acres,drive,60,12.28125,4643.633149901644
5118,Shore Acres,bicycle,10,0.5616438356164384,9633.170799288326
5119,Shore Acres,bicycle,20,0.5616438356164384,9633.170799288326
5120,Shore Acres,bicycle,30,0.5616438356164384,9633.170799288326
5121,Shore Acres,bicycle,40,0.5616438356164384,9633.170799288326
5122,Shore Acres,bicycle,50,0.8116438356164384,8977.904962425826
5123,Shore Acres,bicycle,60,1.3116438356164384,7798.058524272501
5124,Shore Acres,walk,10,0.0,1373.0
5125,Shore Acres,walk,20,0.0,1373.0
5126,Shore Acres,walk,30,0.0,1373.0
5127,Shore Acres,walk,40,0.0,1373.0
5128,Shore Acres,walk,50,0.0,1373.0
5129,Shore Acres,walk,60,0.0,1373.0
5130,Shore Acres,transit,10,2.9,1241.5592991942635
5131,Shore Acres,transit,20,2.9,1241.5592991942635
5132,Shore Acres,transit,30,2.9,1241.5592991942635
5133,Shore Acres,transit,40,2.9,1241.5592991942635
5134,Shore Acres,transit,50,2.9,1241.5592991942635
5135,Shore Acres,transit,60,2.9,1241.5592991942635
5136,Silver Lake,drive,10,2.046875,72277.28802641568
5137,Silver Lake,drive,20,4.09375,42080.894173232686
5138,Silver Lake,drive,30,6.140625,24500.112037568724
5139,Silver Lake,drive,40,8.1875,14264.323552212856
5140,Silver Lake,drive,50,10.234375000000002,8304.897793537024
5141,Silver Lake,drive,60,12.28125,4835.232957850041
5142,Silver Lake,bicycle,10,0.5616438356164384,11556.8682625915
5143,Silver Lake,bicycle,20,0.5616438356164384,11556.8682625915
5144,Silver Lake,bicycle,30,0.5616438356164384,11556.8682625915
5145,Silver Lake,bicycle,40,0.5616438356164384,11556.8682625915
5146,Silver Lake,bicycle,50,0.8116438356164384,10818.02606812269
5147,Silver Lake,bicycle,60,1.3116438356164384,9479.026673599456
5148,Silver Lake,walk,10,0.0,1767.0
5149,Silver Lake,walk,20,0.0,1767.0
5150,Silver Lake,walk,30,0.0,1767.0
5151,Silver Lake,walk,40,0.0,1767.0
5152,Silver Lake,walk,50,0.0,1767.0
5153,Silver Lake,walk,60,0.0,1767.0
5154,Silver Lake,transit,10,2.9,669.1657096891668
5155,Silver Lake,transit,20,2.9,669.1657096891668
5156,Silver Lake,transit,30,2.9,669.1657096891668
5157,Silver Lake,transit,40,2.9,669.1657096891668
5158,Silver Lake,transit,50,2.9,669.1657096891668
5159,Silver Lake,transit,60,2.9,669.1657096891668
5160,SoHo,drive,10,2.046875,82267.83895413086
5161,SoHo,drive,20,4.09375,35102.99229363918
5162,SoHo,drive,30,6.140625,14978.15043682291
5163,SoHo,drive,40,8.1875,6391.050330736353
5164,SoHo,drive,50,10.234375000000002,2727.0072164310004
5165,SoHo,drive,60,12.28125,1163.5909551051761
5166,SoHo,bicycle,10,0.5616438356164384,92340.32762631388
5167,SoHo,bicycle,20,0.5616438356164384,92340.32762631388
5168,SoHo,bicycle,30,0.5616438356164384,92340.32762631388
5169,SoHo,bicycle,40,0.5616438356164384,92340.32762631388
5170,SoHo,bicycle,50,0.8116438356164384,83217.46865930609
5171,SoHo,bicycle,60,1.3116438356164384,67586.61271500187
5172,SoHo,walk,10,0.0,21732.999999999996
5173,SoHo,walk,20,0.0,21732.999999999996
5174,SoHo,walk,30,0.0,21732.999999999996
5175,SoHo,walk,40,0.0,21732.999999999996
5176,SoHo,walk,50,0.0,21732.999999999996
5177,SoHo,walk,60,0.0,21732.999999999996
5178,SoHo,transit,10,2.9,45479.05500685299
5179,SoHo,transit,20,2.9,45479.05500685299
5180,SoHo,transit,30,2.9,45479.05500685299
5181,SoHo,transit,40,2.9,45479.05500685299
5182,SoHo,transit,50,2.9,45479.05500685299
5183,SoHo,transit,60,2.9,45479.05500685299
5184,Soundview,drive,10,2.046875,151478.34690528165
5185,Soundview,drive,20,4.09375,129469.88952737067
5186,Soundview,drive,30,6.140625,110659.06538253294
5187,Soundview,drive,40,8.1875,94581.28678442215
5188,Soundview,drive,50,10.234375000000002,80839.46650799325
5189,Soundview,drive,60,12.28125,69094.21057245864
5190,Soundview,bicycle,10,0.5616438356164384,52206.89752769141
5191,Soundview,bicycle,20,0.5616438356164384,52206.89752769141
5192,Soundview,bicycle,30,0.5616438356164384,52206.89752769141
5193,Soundview,bicycle,40,0.5616438356164384,52206.89752769141
5194,Soundview,bicycle,50,0.8116438356164384,51215.37297304705
5195,Soundview,bicycle,60,1.3116438356164384,49288.45995540785
5196,Soundview,walk,10,0.0,5436.0
5197,Soundview,walk,20,0.0,5436.0
5198,Soundview,walk,30,0.0,5436.0
5199,Soundview,walk,40,0.0,5436.0
5200,Soundview,walk,50,0.0,5436.0
5201,Soundview,walk,60,0.0,5436.0
5202,Soundview,transit,10,2.9,30757.180945351553
5203,Soundview,transit,20,2.9,30757.180945351553
5204,Soundview,transit,30,2.9,30757.180945351553
5205,Soundview,transit,40,2.9,30757.180945351553
5206,Soundview,transit,50,2.9,30757.180945351553
5207,Soundview,transit,60,2.9,30757.180945351553
5208,South Beach,drive,10,2.046875,70246.85800527885
5209,South Beach,drive,20,4.09375,39075.27465347277
5210,South Beach,drive,30,6.140625,21735.87734172525
5211,South Beach,drive,40,8.1875,12090.724070509812
5212,South Beach,drive,50,10.234375000000002,6725.544419068845
5213,South Beach,drive,60,12.28125,3741.128113509325
5214,South Beach,bicycle,10,0.5616438356164384,9768.337705695507
5215,South Beach,bicycle,20,0.5616438356164384,9768.337705695507
5216,South Beach,bicycle,30,0.5616438356164384,9768.337705695507
5217,South Beach,bicycle,40,0.5616438356164384,9768.337705695507
5218,South Beach,bicycle,50,0.8116438356164384,9093.042721904736
5219,South Beach,bicycle,60,1.3116438356164384,7879.2769138142485
5220,South Beach,walk,10,0.0,1436.0
5221,South Beach,walk,20,0.0,1436.0
5222,South Beach,walk,30,0.0,1436.0
5223,South Beach,walk,40,0.0,1436.0
5224,South Beach,walk,50,0.0,1436.0
5225,South Beach,walk,60,0.0,1436.0
5226,South Beach,transit,10,2.9,1825.6815562799632
5227,South Beach,transit,20,2.9,1825.6815562799632
5228,South Beach,transit,30,2.9,1825.6815562799632
5229,South Beach,transit,40,2.9,1825.6815562799632
5230,South Beach,transit,50,2.9,1825.6815562799632
5231,South Beach,transit,60,2.9,1825.6815562799632
5232,South Ozone Park,drive,10,2.046875,92160.33287112405
5233,South Ozone Park,drive,20,4.09375,51517.13464660449
5234,South Ozone Park,drive,30,6.140625,28797.80356162256
5235,South Ozone Park,drive,40,8.1875,16097.818631853219
5236,South Ozone Park,drive,50,10.234375000000002,8998.594776491345
5237,South Ozone Park,drive,60,12.28125,5030.166496674922
5238,South Ozone Park,bicycle,10,0.5616438356164384,43494.207378629726
5239,South Ozone Park,bicycle,20,0.5616438356164384,43494.207378629726
5240,South Ozone Park,bicycle,30,0.5616438356164384,43494.207378629726
5241,South Ozone Park,bicycle,40,0.5616438356164384,43494.207378629726
5242,South Ozone Park,bicycle,50,0.8116438356164384,40511.69819909635
5243,South Ozone Park,bicycle,60,1.3116438356164384,35146.21037308792
5244,South Ozone Park,walk,10,0.0,3054.0
5245,South Ozone Park,walk,20,0.0,3054.0
5246,South Ozone Park,walk,30,0.0,3054.0
5247,South Ozone Park,walk,40,0.0,3054.0
5248,South Ozone Park,walk,50,0.0,3054.0
5249,South Ozone Park,walk,60,0.0,3054.0
5250,South Ozone Park,transit,10,2.9,1884.0476855267023
5251,South Ozone Park,transit,20,2.9,1884.0476855267023
5252,South Ozone Park,transit,30,2.9,1884.0476855267023
5253,South Ozone Park,transit,40,2.9,1884.0476855267023
5254,South Ozone Park,transit,50,2.9,1884.0476855267023
5255,South Ozone Park,transit,60,2.9,1884.0476855267023
5256,South Slope,drive,10,2.046875,55795.98129244061
5257,South Slope,drive,20,4.09375,17693.413705933337
5258,South Slope,drive,30,6.140625,5610.742589658935
5259,South Slope,drive,40,8.1875,1779.2175625699604
5260,South Slope,drive,50,10.234375000000002,564.2060893671869
5261,South Slope,drive,60,12.28125,178.91488819344286
5262,South Slope,bicycle,10,0.5616438356164384,76077.0982799508
5263,South Slope,bicycle,20,0.5616438356164384,76077.0982799508
